Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.atf4.vs.rosa26_logFC,treated.atf4.vs.rosa26_logCPM,treated.atf4.vs.rosa26_adjusted.pvalue
ENSMUSG00000060733.14,0.0726502341356505,Ipmk,protein_coding,-0.0708048544353854,5.26289688471123,0.554790153540813
ENSMUSG00000029063.17,0.0726368609587076,Nadk,protein_coding,-0.0950274354057605,6.9786887123188,0.373557821300351
ENSMUSG00000041852.16,0.0722757054297285,Tcf20,protein_coding,0.0230803518539534,7.56144904757721,0.795772382952129
ENSMUSG00000021171.9,0.0722619960104216,Esyt2,protein_coding,0.307737151212463,6.94208473383041,0.00904540188912925
ENSMUSG00000038544.15,0.0717155853647551,Inip,protein_coding,0.0156482285548535,5.43668513544951,0.898138480636839
ENSMUSG00000030264.15,0.0714278325354898,Thumpd3,protein_coding,-0.0131496732690357,6.17184369825162,0.903503114339224
ENSMUSG00000026080.15,0.0710979679810668,Chst10,protein_coding,0.00809197494158922,4.21578825394376,0.964065748296057
ENSMUSG00000103779.2,0.0710206271891635,Gm36931,TEC,0.474153845285229,2.88954758010543,0.585836064586389
ENSMUSG00000029397.16,0.0709809390790258,Rchy1,protein_coding,0.325278180908715,5.95848026440973,0.00411747079490886
ENSMUSG00000039461.13,0.0707539123364184,Tcta,protein_coding,0.157504955782584,3.41006190007787,0.503502343476563
ENSMUSG00000074220.11,0.0706090637608444,Zfp382,protein_coding,0.111429974355913,3.67343969355177,0.53650052863016
ENSMUSG00000062661.7,0.0705965423943519,Ncs1,protein_coding,-1.05449287264457,2.57299778440486,0.00021642101756843
ENSMUSG00000027487.12,0.0705097836874312,Cdk5rap1,protein_coding,-0.0419593340347779,4.03761916748618,0.794366398622504
ENSMUSG00000041028.17,0.0704112067428938,Ghitm,protein_coding,-0.827337026810007,7.96690175046072,2.90748623190065e-05
ENSMUSG00000042328.14,0.0703149043609143,Hps4,protein_coding,0.0308898544401816,4.65336755502691,0.842754936112069
ENSMUSG00000043445.8,0.0702948788165668,Pgp,protein_coding,-0.409815701588483,5.21578407578357,0.0253851227668955
ENSMUSG00000029681.13,0.0702640125099166,Bcl7b,protein_coding,0.217525298623329,5.33129719968887,0.124337501086811
ENSMUSG00000031165.7,0.0702113731790839,Was,protein_coding,-0.469094560708116,7.22871988347554,3.99728450927439e-05
ENSMUSG00000024056.11,0.0702081121041042,Ndc80,protein_coding,-0.345574801385147,5.73011180346876,0.00237133363999117
ENSMUSG00000028114.17,0.0701240099333971,Mettl14,protein_coding,0.131844482177383,5.5001675812078,0.216165963928661
ENSMUSG00000021671.10,0.0699710870541196,Poc5,protein_coding,-0.157397311654756,4.78340808091036,0.20240640290896
ENSMUSG00000015536.15,0.0699044446286854,Mocs2,protein_coding,0.114833627072994,4.76284281396713,0.53650052863016
ENSMUSG00000036002.13,0.0696356371936691,Atosb,protein_coding,0.51325026251637,2.90494057523731,0.00570589290665751
ENSMUSG00000022704.17,0.0696307092439637,Qtrt2,protein_coding,-0.2593237922741,5.25822338320538,0.00960895828880944
ENSMUSG00000037991.10,0.0694378299714459,Rmi2,protein_coding,-0.744037594686732,6.07321847416539,2.40282666913126e-06
ENSMUSG00000117284.2,0.0694018360460237,Gm7072,protein_coding,0.154709177757109,4.27100835969693,0.470407956330719
ENSMUSG00000032322.15,0.0693623916044927,Pstpip1,protein_coding,0.0322697218484026,6.94293137401164,0.821049584327662
ENSMUSG00000058835.15,0.0692362543163875,Abi1,protein_coding,0.296143017981267,6.92760083198187,0.00917040495971988
ENSMUSG00000002963.18,0.0692045827146684,Pnkp,protein_coding,-0.147306330911527,5.29028098704426,0.253954276706917
ENSMUSG00000031536.7,0.0691216340854764,Polb,protein_coding,0.292147004222138,4.86919342233925,0.0288293793026805
ENSMUSG00000037243.18,0.0690775800268683,Zfp692,protein_coding,-0.389455423814075,4.69225327930339,0.00747205153509268
ENSMUSG00000120029.1,0.06907381591635,Gm56488,lncRNA,NA,NA,NA
ENSMUSG00000019982.16,0.0690653652983956,Myb,protein_coding,-0.220308656998464,4.87753414219234,0.0517966965712555
ENSMUSG00000032624.17,0.0690565834009373,Eml4,protein_coding,-0.0931917847928461,6.89125220750269,0.287459876391611
ENSMUSG00000005897.15,0.069000845899776,Nr2c1,protein_coding,0.037585079139928,3.70888807921428,0.853891470991393
ENSMUSG00000044857.9,0.0689847952950684,Lemd2,protein_coding,0.409759596875535,5.86645639927004,0.00138267106984061
ENSMUSG00000024556.5,0.0687990742842513,Me2,protein_coding,-0.455633019817375,7.21424090568282,2.99345344049829e-05
ENSMUSG00000034757.16,0.0687915722104552,Tmub2,protein_coding,0.219679181010421,4.96760517107983,0.115945729066823
ENSMUSG00000105703.3,0.0687633960532249,Gm43305,lncRNA,0.0657735245120423,5.78315520265891,0.603645885801132
ENSMUSG00000046556.8,0.0686176249634266,Zfp319,protein_coding,0.414595182432423,5.07465102514604,0.00119653930998622
ENSMUSG00000040502.6,0.0684769287834295,Marchf9,protein_coding,0.202366525658409,3.50982565476898,0.343616902928806
ENSMUSG00000031985.10,0.0684679999262451,Gnpat,protein_coding,-0.0675100174786569,6.32364257521633,0.462019572257426
ENSMUSG00000096795.5,0.0683330947504495,Zfp433,protein_coding,0.678053228615457,1.24081466777313,0.0995499847947357
ENSMUSG00000026628.14,0.0680402325249691,Atf3,protein_coding,-1.12687735666243,1.20607536326904,0.0162501810374743
ENSMUSG00000055239.11,0.0678773390437919,Kcmf1,protein_coding,0.326224782726345,6.36493459729034,0.00501478022907156
ENSMUSG00000028145.10,0.0678365406510982,Them4,protein_coding,-0.130851164605512,2.12072567978058,0.635474192281129
ENSMUSG00000022526.9,0.0677196381798228,Zfp251,protein_coding,0.150223839683725,5.08328569731471,0.247939159997109
ENSMUSG00000042608.16,0.0673660496486989,Stk40,protein_coding,-0.53220240687476,6.22562192216805,3.32944868595653e-05
ENSMUSG00000039057.12,0.0672558261312703,Myo16,protein_coding,0.522858032901984,-1.35089415645885,0.616320709977806
ENSMUSG00000032640.11,0.0669393493099768,Chsy1,protein_coding,-0.368300912409082,6.58333211158255,6.62248156492984e-05
ENSMUSG00000033557.18,0.0669378712527676,Fam20b,protein_coding,0.0649587863386321,5.17347337409579,0.717133251123463
ENSMUSG00000116802.3,0.0668298109600069,Gm5165,lncRNA,0.435719301436806,3.07159218966922,0.0829147660528842
ENSMUSG00000037759.7,0.0667899340403234,Ptger2,protein_coding,-0.221283409781867,3.01349221913383,0.338074657173656
ENSMUSG00000048756.12,0.0667784495718929,Foxo3,protein_coding,0.302339019360068,6.10294041138363,0.000736417784328552
ENSMUSG00000032561.16,0.0667330673496926,Acp3,protein_coding,0.072733859549146,3.86868684379663,0.675779664878425
ENSMUSG00000028411.16,0.0664801037032711,Aptx,protein_coding,-0.0777385431556292,4.24871497154306,0.679826641347432
ENSMUSG00000029364.16,0.0664482024842674,Wsb2,protein_coding,0.324538480158733,4.10689540607066,0.0453135786282073
ENSMUSG00000029147.12,0.0663121836811239,Ppm1g,protein_coding,-0.25439069708014,7.89810193855881,0.00933208281001202
ENSMUSG00000069844.13,0.0663035067535792,Sco1,protein_coding,-0.174564946245214,4.52926567084482,0.196853314787667
ENSMUSG00000032899.15,0.0662467449687562,Styk1,protein_coding,1.00691299494622,0.215853120712259,0.177526086425869
ENSMUSG00000043953.13,0.0661920551312454,Ccrl2,protein_coding,-0.339479040643206,-0.0999358775592784,0.61977972668637
ENSMUSG00000032279.12,0.0661556925917329,Idh3a,protein_coding,-0.591668960281302,6.89787762988223,1.29745453482797e-05
ENSMUSG00000050428.8,0.0661371816619038,Fbxo46,protein_coding,0.255750352885714,4.32327471917405,0.0777267916569772
ENSMUSG00000001444.3,0.0660414547400924,Tbx21,protein_coding,-0.461231745259586,4.82996471480679,4.54381256963642e-05
ENSMUSG00000020397.16,0.0659540811583478,Med7,protein_coding,-0.161570379836824,3.78656610889839,0.452982043032413
ENSMUSG00000029179.15,0.0657716865930053,Zcchc4,protein_coding,0.084483229755894,4.76949728518069,0.689180081245963
ENSMUSG00000027286.17,0.06574993405326,Lrrc57,protein_coding,0.0212256209008045,3.89878516540129,0.914674088453195
ENSMUSG00000027806.10,0.0656860424342471,Tsc22d2,protein_coding,0.362196398658906,5.2664074097535,0.000435845861369429
ENSMUSG00000034118.16,0.0656473832330891,Tpst1,protein_coding,-0.660387792900665,3.93415559940082,0.000475058681195537
ENSMUSG00000038291.17,0.0655811043248356,Snx25,protein_coding,-0.0286299169197208,5.54027689136418,0.772148344610747
ENSMUSG00000021779.20,0.0655468787250721,Thrb,protein_coding,-1.17316369844107,2.39800498373823,0.000114816635914527
ENSMUSG00000049164.8,0.0652675845006416,Zfp518a,protein_coding,0.343571410262677,4.94719764093219,0.00432584703834935
ENSMUSG00000031533.5,0.0651088776377577,Mrps31,protein_coding,0.0359250582215687,4.28322280296521,0.858182897609808
ENSMUSG00000020381.11,0.0649748742610279,Mrnip,protein_coding,-0.540747980090208,2.49966470913723,0.0455156692292224
ENSMUSG00000050192.9,0.0649008306254152,Eif5a2,protein_coding,-0.135489491947811,4.85662131432501,0.437197997154404
ENSMUSG00000087370.4,0.0647922852241051,Tmem170b,protein_coding,0.0517249106704592,4.91989925791906,0.727748885011071
ENSMUSG00000056820.8,0.0647661596842223,Tsnax,protein_coding,-0.272174508427904,6.30580473263164,0.00739932676848856
ENSMUSG00000052125.18,0.064674220808075,F730043M19Rik,lncRNA,-0.583870404907453,2.82097708622634,0.0863349593918072
ENSMUSG00000053347.16,0.064666814658977,Zfp943,protein_coding,0.4312691434641,4.26069164986183,0.00718173225287483
ENSMUSG00000026203.17,0.0645530401979596,Dnajb2,protein_coding,0.103617814715639,3.10442602060182,0.689152296917237
ENSMUSG00000028341.10,0.0645064363793183,Nr4a3,protein_coding,0.68474160047335,2.88251005162034,0.00200496285755749
ENSMUSG00000019505.8,0.0643973657794487,Ubb,protein_coding,-0.461966353801171,9.22884076711364,0.0082981209888302
ENSMUSG00000003541.7,0.0641967449117427,Ier3,protein_coding,-0.491317483555473,2.7938206698821,0.0519073891378198
ENSMUSG00000033159.15,0.0641271848347486,Cnppd1,protein_coding,0.110747848198791,6.44743248649516,0.427927631110932
ENSMUSG00000007038.6,0.0641111468537388,Neu1,protein_coding,0.316354524974818,4.94808917021642,0.0255215156842384
ENSMUSG00000054362.10,0.0638720727270859,Cimap2,protein_coding,NA,NA,NA
ENSMUSG00000048327.7,0.0638479859331499,Ckap2l,protein_coding,-0.755470159201564,5.81147212154564,1.31054021057546e-06
ENSMUSG00000056770.16,0.0635966766361675,Setd3,protein_coding,-0.0430293456251464,6.87046782465081,0.588048222909228
ENSMUSG00000059669.9,0.0635590112148849,Taf1b,protein_coding,-0.00906580751471041,5.18949254406576,0.958356925288011
ENSMUSG00000040010.11,0.0635511508654409,Slc7a5,protein_coding,-1.21582851371075,8.4241678652511,1.76533888360572e-09
ENSMUSG00000022159.17,0.0635480588632547,Rab2b,protein_coding,0.387149322979439,3.93634219423015,0.00799162235803462
ENSMUSG00000027425.19,0.0634962963375101,Kat14,protein_coding,-0.172375471233504,5.03606535735979,0.11147282603956
ENSMUSG00000046994.10,0.0634458450624701,Mars2,protein_coding,-0.0615303161935752,5.33888469861268,0.563580554961969
ENSMUSG00000024750.12,0.0631222266823982,Zfand5,protein_coding,-0.162523578191409,6.31027478016735,0.0791112276193178
ENSMUSG00000078695.9,0.0630350096629516,Cisd3,protein_coding,-0.427237928000738,3.97959923399882,0.072867433999383
ENSMUSG00000078789.10,0.0629992420500661,Dph1,protein_coding,-0.00467996961783333,4.07696778018286,0.980509766167894
ENSMUSG00000034308.14,0.0628063984012735,Sdr42e1,protein_coding,0.126285069222013,2.39532243477123,0.702066945895533
ENSMUSG00000025860.16,0.062784454359167,Xiap,protein_coding,0.176550656365675,6.98495393290891,0.0088358503463457
ENSMUSG00000037295.8,0.062524867499592,Ldlrap1,protein_coding,0.925829092626261,5.703450832798,4.82784362883608e-09
ENSMUSG00000030047.15,0.0624449587432341,Arhgap25,protein_coding,0.0301747698067794,5.80063260844688,0.809175599751893
ENSMUSG00000060519.12,0.062340777851999,Tor3a,protein_coding,0.419543289139098,3.46367267374639,0.0173415045176843
ENSMUSG00000028879.5,0.0623394490149174,Stx12,protein_coding,-0.232448445250192,5.09905545777333,0.0322207639552906
ENSMUSG00000059772.13,0.0622265263744049,Slx1b,protein_coding,-0.0341129776478364,2.83336296499499,0.908574219725923
ENSMUSG00000031605.9,0.0618537261680597,Klhl2,protein_coding,0.0752446267811288,4.84610290836308,0.535237548420661
ENSMUSG00000031490.7,0.0617523049935499,Eif4ebp1,protein_coding,-1.27923786657672,5.14577528148233,1.6230920432817e-08
ENSMUSG00000078185.4,0.0616902723731598,Chml,protein_coding,-0.285706395913443,4.14997534337499,0.0194913401343718
ENSMUSG00000074918.5,0.0613522445820606,Inafm2,protein_coding,0.064871636528782,3.88424206130316,0.764126419949972
ENSMUSG00000051351.15,0.0612396639594672,Zfp46,protein_coding,0.264025947041587,3.82904893653637,0.117454429856431
ENSMUSG00000033885.16,0.0611242004664661,Pxk,protein_coding,0.121648650951757,5.3559462104637,0.240869766719647
ENSMUSG00000038550.11,0.0609766227066417,Ciart,protein_coding,-0.542450846116091,3.77418343040624,0.00110376385815272
ENSMUSG00000034867.17,0.0609247400435473,Ankrd27,protein_coding,-0.23742192588757,6.05594655672028,0.00643505731793888
ENSMUSG00000034748.17,0.0609049309111432,Sirt6,protein_coding,-0.0190650258250967,4.26960097505381,0.928418048807748
ENSMUSG00000045251.14,0.0607135678999093,Zfp688,protein_coding,0.412474865370135,3.79011118736615,0.0312606339015255
ENSMUSG00000078779.5,0.0605814073354524,Zfp59,protein_coding,0.102920660037952,2.50566502259879,0.744604895439582
ENSMUSG00000028931.13,0.060461713903378,Kcnab2,protein_coding,-0.285075277303206,8.70586397028957,0.00794509116490633
ENSMUSG00000037905.14,0.0603598742763924,Bri3bp,protein_coding,-0.474197097330067,6.06680888414519,0.000366536667206985
ENSMUSG00000022177.10,0.0603426727872032,Haus4,protein_coding,-0.805866674908886,5.79060852753109,2.17277670634191e-07
ENSMUSG00000020178.7,0.0602581780269275,Adora2a,protein_coding,0.622441558570665,3.91359424826484,0.000381412709214031
ENSMUSG00000002342.18,0.0600439830439927,Tmem161a,protein_coding,0.0644226660641915,4.89183474329307,0.698665981611016
ENSMUSG00000078622.9,0.0599751238272173,Ccdc47,protein_coding,-0.000662892630439034,6.37721795270828,0.995479968439339
ENSMUSG00000008604.12,0.0598155691806179,Ubqln4,protein_coding,-0.106939827158187,6.19604898206691,0.363301248286551
ENSMUSG00000029723.17,0.0597876842647501,Tsc22d4,protein_coding,-0.225674905391075,7.09560119838659,0.00800679254295332
ENSMUSG00000095325.4,0.0597806033479457,Zfp870,protein_coding,-0.226624633527951,-0.945822679771179,0.866633466637826
ENSMUSG00000079509.11,0.0597217468673777,Zfx,protein_coding,0.246783955828017,6.22839539735803,0.0279756890380448
ENSMUSG00000073427.5,0.0596214645976973,Gm4924,protein_coding,-0.0761343126262217,2.17231351837856,0.821300775570639
ENSMUSG00000109324.3,0.0593050067697097,Prmt1,protein_coding,-0.342073800837576,7.73027155954011,0.00801325422205324
ENSMUSG00000025602.14,0.059158556618599,Zfp202,protein_coding,-0.0389442770587882,2.84869489469652,0.904880050617948
ENSMUSG00000032126.17,0.0590242187049338,Hmbs,protein_coding,-0.635733934944019,5.55917327836253,0.000423979062084272
ENSMUSG00000036390.9,0.0589352073237029,Gadd45a,protein_coding,0.00314615106237805,0.759977069576698,0.995675301682555
ENSMUSG00000005973.7,0.0589218122459504,Rcn1,protein_coding,-0.157653014729539,6.44763580079629,0.077295017274547
ENSMUSG00000045576.17,0.0587894350495116,St7l,protein_coding,0.434428533276809,4.73070687988743,0.000587198009698652
ENSMUSG00000031883.14,0.058686593774479,Car7,protein_coding,0.702780293543342,0.824841805757467,0.136493031501811
ENSMUSG00000035235.14,0.0585523125267571,Trim13,protein_coding,0.308136006009101,3.14209776964493,0.354744963128696
ENSMUSG00000029471.14,0.0584098779988792,Camkk2,protein_coding,-0.386478121664511,6.04622742384724,0.002256807683282
ENSMUSG00000046982.12,0.0584069582613444,Tshz1,protein_coding,0.000811001425188097,5.96319283575105,0.995412133578077
ENSMUSG00000027715.10,0.0583965635278094,Ccna2,protein_coding,-0.94147498398388,7.83520703207562,4.67450823717823e-08
ENSMUSG00000042726.15,0.0583385736644431,Trafd1,protein_coding,-0.1979627021859,5.72597519120331,0.0988209335327843
ENSMUSG00000029752.13,0.0581758832821917,Asns,protein_coding,-2.01188806489219,5.25793388177727,5.43901156972318e-11
ENSMUSG00000038462.4,0.05801312050406,Uqcrfs1,protein_coding,-0.274957582548497,7.12800801645292,0.0560622293967864
ENSMUSG00000038784.14,0.0579572471618015,Cnot4,protein_coding,0.079218755990555,5.26119490599024,0.622301564279307
ENSMUSG00000036676.15,0.0579529406453118,Tmtc3,protein_coding,0.166445577723398,2.09050370876501,0.704009791105045
ENSMUSG00000030930.15,0.0579450649269297,Chst15,protein_coding,0.34321607463741,2.76571658508091,0.177838179500692
ENSMUSG00000020089.9,0.0579430310492474,Ppa1,protein_coding,-0.977699487629228,6.82689125103691,4.86796577625252e-07
ENSMUSG00000056749.8,0.0577076842493068,Nfil3,protein_coding,-1.03981629236521,4.17417833918704,7.61368983437034e-07
ENSMUSG00000005667.9,0.0576813049652877,Mthfd2,protein_coding,-1.27575952426317,6.94411915284535,5.43901156972318e-11
ENSMUSG00000057506.6,0.0575146131463802,Bloc1s2,protein_coding,0.33472977418794,5.71850402732902,0.055974374642965
ENSMUSG00000035211.11,0.0574616303553683,Xrra1,protein_coding,NA,NA,NA
ENSMUSG00000024026.14,0.0573289500830073,Glo1,protein_coding,0.00311280499077045,5.46702991579091,0.985184283845183
ENSMUSG00000064262.8,0.0572748382585801,Gimap8,protein_coding,0.111866359466898,7.41198705134481,0.258927922782453
ENSMUSG00000046908.6,0.0571402450859327,Ltb4r1,protein_coding,-0.930519583778695,-0.161639609430759,0.145050853461596
ENSMUSG00000040584.9,0.0571332472669425,Abcb1a,protein_coding,0.915051614607484,4.68824385695206,1.1816590126002e-06
ENSMUSG00000024378.10,0.0570897392792431,Stard4,protein_coding,-0.755183523173579,6.13038132322473,1.09330130581025e-06
ENSMUSG00000036046.15,0.0570796968155009,5031439G07Rik,protein_coding,-0.232940549085518,4.31471503527317,0.178070712071705
ENSMUSG00000068747.15,0.0569665589307291,Sort1,protein_coding,0.22412796127598,0.0718374568768078,0.794027821192495
ENSMUSG00000097048.9,0.0569112448251315,1600020E01Rik,lncRNA,0.594664041859075,4.75998799354404,4.64164322096652e-05
ENSMUSG00000003545.4,0.0568475093308386,Fosb,protein_coding,-0.982416013952975,0.616918892296593,0.148706191490497
ENSMUSG00000063882.13,0.0567697331074708,Uqcrh,protein_coding,-0.372134929159006,6.74370838990752,0.150536002575237
ENSMUSG00000022228.15,0.0565559604238486,Zscan26,protein_coding,0.0567372440042219,5.70393231289833,0.619123960656736
ENSMUSG00000027281.17,0.056488671931918,Slx4ip,protein_coding,-0.00135059355127498,3.88387787688444,0.995479968439339
ENSMUSG00000025007.14,0.0562008010718541,Aldh18a1,protein_coding,-0.965060855137804,7.23958507179829,1.1546103573758e-08
