Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.cebpg.vs.rosa26_logFC,treated.cebpg.vs.rosa26_logCPM,treated.cebpg.vs.rosa26_adjusted.pvalue
ENSMUSG00000056260.16,0.078102635595309,Lrif1,protein_coding,0.246749462834382,5.54855271044897,0.0366732850449607
ENSMUSG00000027068.7,0.0778716938058192,Dhrs9,protein_coding,NA,NA,NA
ENSMUSG00000001444.3,0.0778181500277757,Tbx21,protein_coding,-0.305616745882556,4.82996471480679,0.00352550812174386
ENSMUSG00000027864.10,0.0777141751837408,Ptgfrn,protein_coding,-0.413020034455547,3.36432886976499,0.0469972889811509
ENSMUSG00000025402.13,0.0776922904263389,Nab2,protein_coding,0.142427776491144,4.75194362304676,0.511026838666271
ENSMUSG00000054434.15,0.0776856066568443,Tmem120b,protein_coding,0.0538705729338713,2.223711466605,0.885613784373978
ENSMUSG00000021286.9,0.0774150879765286,Zfyve21,protein_coding,-0.055241373350241,2.3379436166296,0.874524546111718
ENSMUSG00000037253.9,0.077357160420985,Mex3c,protein_coding,0.0624063344449745,6.05009151485786,0.647278668899273
ENSMUSG00000038400.16,0.0773135067612889,NA,NA,0.341591391746926,5.95174076185735,0.00839504140108487
ENSMUSG00000057554.14,0.0772749148049528,Lgals8,protein_coding,-0.0425775376311469,5.54941379648527,0.742951299736236
ENSMUSG00000026456.19,0.0772416059153792,Cyb5r1,protein_coding,-1.55014932100592,5.15444216966742,5.89243434315688e-10
ENSMUSG00000049036.8,0.0770656603655403,Tmem121,protein_coding,-0.133468744929911,-0.13055826168812,0.912117444739941
ENSMUSG00000036863.13,0.0769092747368389,Syde2,protein_coding,-0.127266796118724,3.81626615895516,0.555009864645669
ENSMUSG00000026675.13,0.0767891114974131,Hsd17b7,protein_coding,-0.115144693434651,4.38532692010834,0.511127368950693
ENSMUSG00000023915.6,0.0766093845722662,Tnfrsf21,protein_coding,-0.57787664247935,3.78737621600674,0.00299338309566715
ENSMUSG00000006360.12,0.075973510668484,Crip1,protein_coding,-0.674491503143263,7.35552476272165,0.0172774859898334
ENSMUSG00000025147.8,0.0758947977096249,Mob2,protein_coding,0.22057569737255,5.71472151344003,0.072114404342954
ENSMUSG00000034083.17,0.0758196130312887,Ccdc174,protein_coding,0.0798287401288289,4.93740822130073,0.642608059278939
ENSMUSG00000027620.17,0.0757224565132954,Rbm39,protein_coding,0.385002394783003,9.35554073379825,0.000106697098200514
ENSMUSG00000062310.8,0.0756766833797748,Glrp1,protein_coding,-1.7540130706448,-0.231202271949251,0.00861630367620165
ENSMUSG00000034432.12,0.0754301164340202,Cops8,protein_coding,-0.0154117381089448,5.89299668572557,0.919217895578486
ENSMUSG00000042772.16,0.0752112704149602,Smg7,protein_coding,0.00594233066903049,7.0474837325058,0.96292924027748
ENSMUSG00000030156.6,0.075023698000867,Cd69,protein_coding,-0.249580244821867,5.69145536857389,0.127057753676896
ENSMUSG00000025742.6,0.0748993849513476,Prps2,protein_coding,-0.334995400549446,6.54974265679535,0.00208864794442441
ENSMUSG00000029056.14,0.0746595241007613,Pank4,protein_coding,0.08513580650918,5.62006757560661,0.527104724029511
ENSMUSG00000000031.18,0.0746083747632319,NA,NA,-1.38468624732534,-0.616378631246699,0.217797271620442
ENSMUSG00000056708.6,0.0743225317859562,Ier5,protein_coding,-0.0739046410504714,6.05805604406306,0.741734009087895
ENSMUSG00000028443.7,0.0743007591911257,Nudt2,protein_coding,-0.124654136636706,2.94527952191004,0.678640693855677
ENSMUSG00000044147.9,0.0742485835875734,Arf6,protein_coding,-0.086570210794205,8.46840931148131,0.701506322656703
ENSMUSG00000026708.17,0.0741215552702175,Cenpl,protein_coding,0.0146849185335612,4.68929848321896,0.92994640868254
ENSMUSG00000023883.14,0.07404537933025,Phf10,protein_coding,-0.720527986804775,6.19601856186821,6.42148600236592e-08
ENSMUSG00000040841.6,0.0738967311956322,Six5,protein_coding,-0.760017256882951,-0.240884482419167,0.265550470921323
ENSMUSG00000040164.4,0.0735395420835372,Kcns1,protein_coding,NA,NA,NA
ENSMUSG00000048895.14,0.0732025409384923,Cdk5r1,protein_coding,0.0590461118001405,0.747335804155362,0.907757158855658
ENSMUSG00000027286.17,0.0731553868542815,Lrrc57,protein_coding,-0.00913112104131061,3.89878516540129,0.965267340389635
ENSMUSG00000067577.10,0.0730619725513796,A430093F15Rik,lncRNA,0.25657141251824,4.22861053648427,0.0795751100355846
ENSMUSG00000025485.14,0.0728949913635662,Ric8a,protein_coding,-0.213519597403268,6.46016341645316,0.0237661351895778
ENSMUSG00000028126.17,0.0726750841543695,Pip5k1a,protein_coding,0.178200229720447,6.01783031708201,0.115628945305037
ENSMUSG00000079363.8,0.0724797360439783,Gbp4,protein_coding,0.139238640002797,8.60039174675312,0.455742855803452
ENSMUSG00000037606.19,0.0724752709583654,Osbpl5,protein_coding,0.0326244400641319,4.21600415246025,0.877169706732054
ENSMUSG00000028771.14,0.072374679991732,Ptpn12,protein_coding,0.0476404305202089,4.73275953836316,0.708179033542921
ENSMUSG00000024927.9,0.0723375339799084,Rela,protein_coding,-0.0604097259694574,6.51715730170069,0.621247990134777
ENSMUSG00000109953.2,0.07223803125545,5430430B14Rik,TEC,-0.0644916573316413,-0.984601111351793,0.946143804224142
ENSMUSG00000031971.16,0.0722060868899706,Ccsap,protein_coding,-0.325925723966519,3.83271770003077,0.0791032858930348
ENSMUSG00000004451.15,0.0721804780352255,Ralb,protein_coding,-0.162178778667761,3.12607185023368,0.559504911078571
ENSMUSG00000029681.13,0.0721568399568117,Bcl7b,protein_coding,0.0357018744933272,5.33129719968887,0.841600657735382
ENSMUSG00000058385.9,0.0721426892826694,H2bc8,protein_coding,0.375953371695188,1.31065575277566,0.622035469585894
ENSMUSG00000030047.15,0.0720771210016345,Arhgap25,protein_coding,-0.0291241747473873,5.80063260844688,0.816918901013435
ENSMUSG00000027667.14,0.0719550400331208,Zfp639,protein_coding,-0.0587394082301709,5.73288115087783,0.634614502449051
ENSMUSG00000058773.3,0.0717811653647584,H1f5,protein_coding,0.85272971703656,1.84144063348506,0.143720460473174
ENSMUSG00000039914.7,0.0717357480148673,Coq10a,protein_coding,0.0374174589478915,3.68807009795045,0.885783983688251
ENSMUSG00000048222.4,0.0716985283464551,Mfap1b,protein_coding,-0.0212359709751197,4.38562701755252,0.918191533079625
ENSMUSG00000028675.13,0.0716634811136891,Pnrc2,protein_coding,0.0751639596480154,6.73335835733567,0.661509506727842
ENSMUSG00000046836.14,0.0712897375593518,Brox,protein_coding,0.27322073921071,6.29249556596014,0.00462677152234186
ENSMUSG00000010025.20,0.0711929463633753,Aldh3a2,protein_coding,0.0187173295201792,5.55310074797129,0.872311888322323
ENSMUSG00000097892.3,0.0709916331153107,Gm26801,lncRNA,NA,NA,NA
ENSMUSG00000039050.9,0.0709497642368364,Osbpl2,protein_coding,-0.161604911429649,5.28010905287317,0.105677000967189
ENSMUSG00000029394.12,0.0709268542977683,Cdk2ap1,protein_coding,-0.512932572531717,5.94383537882688,0.000238633152061726
ENSMUSG00000008035.13,0.0709162435470711,Mid1ip1,protein_coding,-0.588244112691787,5.2425537847517,0.00407208106104044
ENSMUSG00000044906.7,0.0708673780999221,4930503L19Rik,protein_coding,0.00963611362837354,5.44603557205609,0.951600624438141
ENSMUSG00000020875.10,0.0706138240224215,Hoxb9,protein_coding,NA,NA,NA
ENSMUSG00000072258.12,0.0704335005204983,Taf1a,protein_coding,0.112268609480205,4.31725476498241,0.578627348188262
ENSMUSG00000062822.9,0.0700808370218258,4833420G17Rik,protein_coding,0.220609520738108,6.16310575478172,0.0311631946992357
ENSMUSG00000006299.14,0.0699655506640755,Aamp,protein_coding,-0.179881809492121,6.53433294091448,0.313624723132782
ENSMUSG00000026526.15,0.0699503187873979,Fh1,protein_coding,-0.44047205551506,6.27055764891641,0.0119665267678304
ENSMUSG00000042155.4,0.0699198293873726,Klhl23,protein_coding,-0.342446369607549,1.06913856501353,0.541501512055841
ENSMUSG00000036693.13,0.069909577005752,Nop14,protein_coding,-0.272530286293039,6.77566147920048,0.0085348519649548
ENSMUSG00000031532.8,0.0699074312792972,Saraf,protein_coding,0.172912668339933,8.25852927108957,0.215764452439397
ENSMUSG00000020802.9,0.0698713488962101,Ube2o,protein_coding,-0.298750981229936,5.75157343346901,0.010347414965813
ENSMUSG00000105827.2,0.0693214057379312,H2bc18,protein_coding,NA,NA,NA
ENSMUSG00000006728.13,0.069296363460451,Cdk4,protein_coding,-0.556304827155588,7.95150358330681,0.000260208081913646
ENSMUSG00000050627.14,0.0692952353979386,Gpd1l,protein_coding,-0.115712553529187,5.83082883986669,0.435247375037425
ENSMUSG00000017686.18,0.0691496193335733,Rhot1,protein_coding,0.0106280021796759,5.8197555225701,0.933269794032468
ENSMUSG00000068922.15,0.069051556661494,Msto1,protein_coding,-0.337000430473609,5.59504848366735,0.0151939937618852
ENSMUSG00000026439.15,0.068949328393125,Rbbp5,protein_coding,-0.198154109534037,5.97359980533411,0.0473534890032355
ENSMUSG00000025264.13,0.0689489880544994,Tsr2,protein_coding,0.0667699098638967,4.7946112524079,0.608345428322302
ENSMUSG00000050379.16,0.0688617290706307,Septin6,protein_coding,-0.153190358413531,7.80136088882408,0.0643893726165996
ENSMUSG00000110277.3,0.0688610169893649,Gm45871,protein_coding,0.126199316635934,2.94917249426293,0.701414408681325
ENSMUSG00000069308.8,0.0686271320159593,H2bc22,protein_coding,NA,NA,NA
ENSMUSG00000032724.6,0.0684443321279804,Abtb2,protein_coding,-0.0539125063438975,5.80727429906449,0.657968487237081
ENSMUSG00000038732.16,0.0683853023373856,Mboat1,protein_coding,-0.554532738281036,4.35784479120547,0.000527436736635712
ENSMUSG00000021938.13,0.0681322840340112,Pspc1,protein_coding,0.0333138450721784,6.29624622802388,0.785491066179507
ENSMUSG00000032977.10,0.0681007283014228,Slx9,protein_coding,-0.0832808053091897,5.8943495428784,0.584591450795085
ENSMUSG00000016552.14,0.0679250419731385,Foxred2,protein_coding,0.0116930254381207,4.97582396033964,0.939370596016546
ENSMUSG00000047030.16,0.0677105743415725,Spata2,protein_coding,-0.231880759431428,5.08875121251851,0.0571687672121947
ENSMUSG00000076489.3,0.0674525833215243,NA,NA,0.154276026117076,2.39696351777031,0.592911811782304
ENSMUSG00000033972.10,0.0673623699143363,Zfp944,protein_coding,0.0856058467963306,4.37253058085172,0.667304610854294
ENSMUSG00000052013.16,0.0673497941335469,Btla,protein_coding,0.385603150087261,6.0120882081489,0.000324992259483827
ENSMUSG00000053101.4,0.0673413170303147,Gpr141,protein_coding,-1.40462153236512,-0.436710596907117,0.0308085377746963
ENSMUSG00000046962.17,0.0669818648389512,Zbtb21,protein_coding,0.0873666302521048,4.60514557867893,0.417933960699594
ENSMUSG00000018899.18,0.0669537548186638,Irf1,protein_coding,0.170774115246361,8.20189824918003,0.345678243709702
ENSMUSG00000048232.13,0.0668217364410657,Fbxo10,protein_coding,0.154921009351163,1.54354921723019,0.776212477594159
ENSMUSG00000045917.18,0.0668178581994417,Tmem268,protein_coding,0.0232503382473205,4.65790677657379,0.879010164748412
ENSMUSG00000029185.15,0.0666062303019627,Fam114a1,protein_coding,0.817683291243242,0.215975957086196,0.140633652626444
ENSMUSG00000028479.19,0.0664742992157413,Gne,protein_coding,-0.0418256520975403,5.57656411616057,0.707145118699425
ENSMUSG00000102509.2,0.0660687029749865,Gm37368,TEC,0.857091438002346,0.326947494735175,0.450266745422564
ENSMUSG00000097357.4,0.0659768510737623,Gm16793,lncRNA,0.249934849292722,-1.15744659085233,0.812941695524739
ENSMUSG00000021176.7,0.0658945120508929,Efcab11,protein_coding,-0.256657114717992,2.7945084302978,0.32541214716264
ENSMUSG00000021133.10,0.0657668463683996,Susd6,protein_coding,0.61981183114966,6.34105152463387,1.82990774365389e-06
ENSMUSG00000030600.16,0.0656513933663704,Lrfn1,protein_coding,0.0376945970475136,-0.169295663119994,0.958673704348381
ENSMUSG00000041324.15,0.0656428109230916,Inhba,protein_coding,NA,NA,NA
ENSMUSG00000022131.4,0.0656215707243027,Gpr180,protein_coding,-0.132995639527138,4.02597061119466,0.484534219541867
ENSMUSG00000092626.3,0.0656135613210352,9130230N09Rik,lncRNA,-0.030750931572099,0.936708033782373,0.963851310970179
ENSMUSG00000021143.11,0.0655893185467235,Pacs2,protein_coding,-0.0736305594019668,6.16851308222047,0.511793028662452
ENSMUSG00000049232.4,0.0655424901928001,Tigd2,protein_coding,0.169983986402636,5.94476491936689,0.184864340013291
ENSMUSG00000001576.16,0.0655246374990591,Ergic1,protein_coding,-0.570935211678801,6.77690308122293,2.25174461231127e-06
ENSMUSG00000027806.10,0.0654644493917029,Tsc22d2,protein_coding,0.1254821594335,5.2664074097535,0.217519887504513
ENSMUSG00000030641.11,0.0654537752589429,Ddias,protein_coding,-0.0944118573091563,4.25807326222033,0.592041771053102
ENSMUSG00000028114.17,0.0649242831516081,Mettl14,protein_coding,0.0158093064910537,5.5001675812078,0.910353501580511
ENSMUSG00000104026.2,0.0649005965426253,Gm37212,TEC,0.453514015720177,0.957468381712054,0.747655464048505
ENSMUSG00000024335.21,0.0649003389672437,Brd2,protein_coding,-0.0297315517583866,8.64185709064088,0.781023965184364
ENSMUSG00000004815.13,0.0646683699057904,Dgkq,protein_coding,-0.104370085853123,4.70563371048838,0.469663692187532
ENSMUSG00000120726.1,0.064332597237533,Gm56619,lncRNA,NA,NA,NA
ENSMUSG00000034157.13,0.0640892163955895,Cipc,protein_coding,0.0906307479177999,5.05223577449117,0.467016399272239
ENSMUSG00000029313.19,0.063942786368306,Aff1,protein_coding,-0.18285470900711,6.76465049152357,0.0600358213643991
ENSMUSG00000027506.16,0.0638741390238825,Tpd52,protein_coding,-0.0843196974005718,4.56268282067388,0.603184083239071
ENSMUSG00000025173.14,0.0637777097590474,Wdr45b,protein_coding,0.0532215757491007,5.65372231756852,0.685976035875735
ENSMUSG00000043017.10,0.0636657090818923,Ptgir,protein_coding,-0.157947078689757,-0.502360414488204,0.871619862091222
ENSMUSG00000020409.11,0.0636300204769468,Slu7,protein_coding,0.08056129189912,6.00698267480985,0.533546084705336
ENSMUSG00000035840.8,0.0635871974125209,Lysmd3,protein_coding,0.299843575051174,4.52891088294849,0.14997344433531
ENSMUSG00000018736.15,0.0635713070704245,Ndel1,protein_coding,0.0566030464678183,5.4272449797878,0.610760865273798
ENSMUSG00000040339.11,0.0635542776698944,Eeig2,protein_coding,-0.11335026111801,5.6693993303294,0.332811923681056
ENSMUSG00000099974.2,0.0632701259544935,Bcl2a1d,protein_coding,-0.350582805554548,0.420208134351852,0.653723282378395
ENSMUSG00000064289.16,0.0629469869481978,Tank,protein_coding,0.133048876023465,5.67999682182984,0.182843834127113
ENSMUSG00000048327.7,0.0627554794966881,Ckap2l,protein_coding,-0.651300443982004,5.81147212154564,1.99870014435651e-05
ENSMUSG00000021929.10,0.0627304829802923,Kpna3,protein_coding,-0.364254348692815,6.67146917868538,0.00132108779572864
ENSMUSG00000068739.14,0.0625746375600236,Sars1,protein_coding,-0.796418574972948,7.80259930055263,3.65622360742131e-06
ENSMUSG00000021671.10,0.0624685319321506,Poc5,protein_coding,-0.128836371129611,4.78340808091036,0.337795600013292
ENSMUSG00000033871.15,0.06246345312673,Ppargc1b,protein_coding,0.0975312016874688,3.86309076133978,0.65364161205315
ENSMUSG00000003541.7,0.0623721092098365,Ier3,protein_coding,-0.293588029575671,2.7938206698821,0.286055378815391
ENSMUSG00000023353.15,0.062323888065115,Agap3,protein_coding,-0.0493200804343858,5.8942033754216,0.691841356886205
ENSMUSG00000027478.16,0.0622690456285507,Dnmt3b,protein_coding,-0.00463298073044936,4.74194448860398,0.974529528278678
ENSMUSG00000029163.10,0.0622069993191444,Emilin1,protein_coding,0.0120820698719219,3.59819125804156,0.961945113743442
ENSMUSG00000020601.9,0.0621931142219009,Trib2,protein_coding,0.0647503113634377,4.46776046241999,0.626555772688542
ENSMUSG00000069020.10,0.0621382174528449,Urm1,protein_coding,-0.0184728295096489,5.25288926989528,0.927508059723641
ENSMUSG00000072568.5,0.0621233531725416,Lratd2,protein_coding,-0.32131134027599,4.82756142652189,0.013705617746685
ENSMUSG00000022136.9,0.0620969124453487,Dnajc3,protein_coding,0.042040251474725,7.06575681590563,0.711574888685754
ENSMUSG00000021427.11,0.0620760765102041,Ssr1,protein_coding,-0.296767596308174,7.20540009461233,0.000981286539807443
ENSMUSG00000020359.14,0.0620317634989979,Phykpl,protein_coding,-0.223179463350504,4.59207056379669,0.137670359325834
ENSMUSG00000029061.3,0.0618162278543174,Mmp23,protein_coding,NA,NA,NA
ENSMUSG00000022043.20,0.0617396284120166,Trim35,protein_coding,-0.41148021126686,6.81699126335661,0.000994329568757275
ENSMUSG00000045817.9,0.0616950323083684,Zfp36l2,protein_coding,0.114160209757923,8.04214821472648,0.260463561067543
ENSMUSG00000038178.17,0.0616421026201995,Slc43a2,protein_coding,0.36801121263945,6.67819366384021,0.000183010008407902
ENSMUSG00000042997.14,0.0616037260550664,Nhlrc3,protein_coding,0.285594710429496,5.12215841394159,0.027158316736816
ENSMUSG00000034438.17,0.0615263289191724,Gbp8,protein_coding,0.221980945135011,6.56099803186463,0.272949890173449
ENSMUSG00000039286.13,0.061509627216758,Fndc3b,protein_coding,-0.437601984119037,2.25288137265429,0.171733387352986
ENSMUSG00000046785.9,0.0614810137664441,Epm2aip1,protein_coding,0.0377307856566159,5.59625720392169,0.778673491310202
ENSMUSG00000015750.16,0.0613921838255718,Aph1a,protein_coding,-0.26871861118125,6.28268171522229,0.0316050103872366
ENSMUSG00000042660.9,0.0612985795718533,Wdr55,protein_coding,-0.377119611237035,5.17313627263844,0.0149496167536779
ENSMUSG00000034118.16,0.0612589285974807,Tpst1,protein_coding,-0.497246970030669,3.93415559940082,0.0080185532973208
ENSMUSG00000029535.5,0.0612249035266288,Triap1,protein_coding,0.0244321779492467,4.59629630301556,0.925383899238847
ENSMUSG00000066892.15,0.0612104149274007,Fbxl12,protein_coding,0.220261801778815,5.30885876165546,0.0150104123232746
ENSMUSG00000021725.10,0.0611513329014366,Parp8,protein_coding,0.337956844576115,4.52439939990525,0.028565608582268
ENSMUSG00000056501.4,0.061059795525879,Cebpb,protein_coding,-1.32678078133946,5.16612536420108,4.97578122696569e-07
ENSMUSG00000026335.17,0.0610332881815305,Pam,protein_coding,-0.458114937077754,2.17521395207209,0.136781494872973
ENSMUSG00000079442.13,0.0609008295100472,St6galnac4,protein_coding,-0.0539653199978906,6.626141953731,0.560901986637611
ENSMUSG00000090137.9,0.0607268564164491,Uba52,protein_coding,-0.12061494248286,3.80419141577387,0.767361712003353
ENSMUSG00000031400.11,0.0607124268440547,G6pdx,protein_coding,-0.442794942065349,5.72147133810075,0.00243619741373767
ENSMUSG00000036186.6,0.0606405557565559,Dipk1b,protein_coding,-0.601933759804141,1.96321750606034,0.13184732245525
ENSMUSG00000028163.18,0.0604335334739032,Nfkb1,protein_coding,0.0147018565763322,9.22874684126297,0.882108801367925
ENSMUSG00000052713.10,0.0603184498450976,Zfp608,protein_coding,-0.2232634944792,2.04995729131119,0.53936634160726
ENSMUSG00000072623.7,0.0603009371888781,Zfp9,protein_coding,NA,NA,NA
ENSMUSG00000019868.17,0.0602409717352221,Vta1,protein_coding,-0.016434123939352,5.42945658716047,0.906047631237975
